delta_over_J,abs_chi,re_chi,im_chi,abs_mode1,abs_mode2,abs_mode3,abs_mode4,abs_mode5,abs_mode6
-0.09399999999999986,1.2374717396438828,0.5350358162426727,-1.1158283836481282,0.061373284615374765,0.04973588664849163,0.252429646519773,0.34305057737909395,0.9679249897508668,2.1365651896929356
-0.09199999999999986,1.2054689212574028,0.513568847021028,-1.090597248981941,0.06122090446152385,0.04983642217027428,0.25314168449503915,0.34174702483751535,0.973829593672649,2.1119092251426035
-0.08999999999999986,1.173878237014671,0.49292164111975206,-1.0653724095603763,0.0610692788339347,0.04993736486002033,0.25385774033934144,0.340453295292916,0.9798043487633864,2.087707904798061
-0.08799999999999986,1.142689450889918,0.4730671081544978,-1.0401666656634614,0.06091840214427609,0.0500387171956903,0.25457784806721484,0.33916927865064456,0.985850467605424,2.063953071770787
-0.08599999999999985,1.1118923367807503,0.45397908782752405,-1.0149914070606936,0.060768268859247195,0.05014048167538806,0.25530204207719903,0.3378948664473276,0.9919691896996746,2.0406364971832205
-0.08399999999999985,1.081476707410758,0.435632346653533,-0.9898567205515909,0.06061887349990214,0.050242660817565774,0.2560303571572588,0.3366299518209143,0.9981617821763574,2.017749909703228
-0.08199999999999985,1.0514324407082456,0.4180025708521089,-0.9647714901129314,0.060470210640984415,0.050345257161231546,0.2567628284902947,0.33537442948137625,1.0044295405266666,1.9952850217744071
-0.07999999999999985,1.0217495040588527,0.4010663560363077,-0.939743490054743,0.060322274910271076,0.05044827326615939,0.257499491659748,0.3341281956820444,1.0107737893560078,1.9732335528416545
-0.07799999999999985,0.9924179768258825,0.38480119425209086,-0.9147794715828195,0.060175060987926576,0.050551711713102146,0.25824038265530147,0.33289114819156795,1.0171958831594505,1.951587249848182
-0.07599999999999985,0.963428071534398,0.3691854588559508,-0.8898852431576838,0.060028563605865885,0.05065557510400647,0.2589855378786767,0.33166318626647934,1.0236972071200627,1.930337905258244
-0.07399999999999984,0.9347701541246763,0.3541983876578093,-0.8650657450291737,0.059882777547127036,0.05075986606223106,0.2597349941495309,0.3304442106243503,1.0302791779308158,1.9094773728391676
-0.07199999999999984,0.9064347636990433,0.3398200647023539,-0.8403251183130424,0.059737697645252635,0.05086458723276718,0.2604887887114557,0.32923412341752506,1.036943244640752,1.8889975814170201
-0.06999999999999984,0.8784126322153172,0.3260314010139308,-0.8156667689616486,0.059593318783680425,0.05096974128246207,0.2612469592380783,0.32803282820741353,1.0436908895261388,1.8688905468021653
-0.06799999999999984,0.8506947046226635,0.312814114587371,-0.7910934269654626,0.05944963589514262,0.05107533090024511,0.2620095438392684,0.3268402299393345,1.050523628987336,1.8491483820642463
-0.06599999999999984,0.8232721599949723,0.3001507098691931,-0.7666072011061511,0.05930664396107388,0.05118135879735677,0.26277658106745294,0.3256562349178924,1.0574430144721263,1.8297633063205474
-0.06399999999999983,0.796136434297344,0.2880244569400401,-0.7422096295657207,0.05916433801102778,0.05128782770758049,0.2635481099240398,0.32448075078287586,1.0644506334262664,1.8107276521873286
-0.06199999999999983,0.7692792455288974,0.27641937057952437,-0.7179017266798633,0.05902271312210162,0.05139474038747735,0.2643241698659542,0.3233136864856648,1.0715481102720428,1.7920338720304205
-0.05999999999999983,0.7426926221279236,0.2653201893685071,-0.6936840261074997,0.05888176441836972,0.05150209961662377,0.26510480081228843,0.3221549522661333,1.078737107415618,1.7736745431391396
-0.05799999999999983,0.7163689357141573,0.25471235496080735,-0.6695566206726314,0.058741487070324255,0.05160990819785209,0.2658900431510688,0.32100445963003754,1.0860193262839712,1.7556423719363274
-0.05599999999999983,0.6903009394925159,0.2445819916361636,-0.6455191991192344,0.05860187629432474,0.051718168957494336,0.26667993774614124,0.31986212132687525,1.0933965083922497,1.737930197326972
-0.053999999999999826,0.6644818139732411,0.2349158862285779,-0.6215710800050231,0.05846292735205474,0.05182688474562887,0.26747452594417753,0.31872785132820675,1.1008704364423545,1.7205309932783879
-0.051999999999999824,0.6389052221031247,0.22570146850874478,-0.5977112429456545,0.058324635549986535,0.05193605843633028,0.26827384958180706,0.31760156480642565,1.1084429354536007,1.7034378707162618
-0.04999999999999982,0.613565376490592,0.2169267920858276,-0.5739383574073037,0.05818699623885348,0.0520456929279224,0.26907795099287246,0.3164831781139683,1.1161158739262893,1.686644078812922
-0.04799999999999982,0.588457122199063,0.20858051588217486,-0.5502508092325977,0.058050004813129566,0.052155791143234466,0.26988687301581665,0.3153726087629521,1.1238911650390435,1.6701430057369278
-0.04599999999999982,0.5635760396567207,0.20065188622447455,-0.5266467250726183,0.057913656710516376,0.05226635602986068,0.27070065900119994,0.31426977540523254,1.1317707678807583,1.653928178926475
-0.04399999999999982,0.5389185736992582,0.19313071958614064,-0.5031239948861337,0.057777947411437325,0.05237739056042295,0.27151935281935197,0.31317459781286794,1.1397566887180188,1.637993264943057
-0.041999999999999815,0.5144821967886559,0.18600738600825303,-0.4796802926563255,0.057642872438538884,0.052488897732836964,0.272342998868161,0.3120869968589831,1.1478509822988383,1.6223320689563334
-0.039999999999999813,0.4902656172747935,0.17927279321998724,-0.45631309546509624,0.057508427356198814,0.05260088057058179,0.2731716420810029,0.3110068944990226,1.1560557531935587,1.6069385339061422
-0.03799999999999981,0.466269047541672,0.1729183714740414,-0.4330197010554871,0.05737460777004129,0.052713342122972864,0.27400532793481386,0.3099342137523832,1.1643731571737583,1.5918067393830537
-0.03599999999999981,0.442494552535589,0.16693605910799053,-0.40979724400386663,0.05724140932645874,0.05282628546543842,0.27484410245830754,0.3088688786844195,1.172805402629978,1.5769309002647092
-0.03399999999999981,0.4189465073082101,0.16131828883865518,-0.3866427106152608,0.057108827712140216,0.05293971369979958,0.27568801224034334,0.30781081438880936,1.1813547520290903,1.5623053651414447
-0.031999999999999806,0.39563220404227323,0.15605797479338618,-0.3635529526475253,0.05697685865360647,0.053053629954553955,0.2765371044384451,0.30675994697027564,1.1900235234120782,1.5479246145612724
-0.029999999999999805,0.37256266643562824,0.15114850027955756,-0.34052469996296275,0.056845497916751385,0.05316803738516308,0.2773914267874763,0.3057162035276526,1.198814091932985,1.5337832591212202
-0.027999999999999803,0.3497537551976906,0.1465837062914404,-0.3175545721994108,0.056714741306389635,0.053282939174343354,0.2782510276084738,0.30467951213729066,1.207728891439758,1.5198760374291986
-0.0259999999999998,0.3272276872472142,0.14235788075196434,-0.2946390895468049,0.056584584665810705,0.05339833853236085,0.27911595581764326,0.30364980183679047,1.2167704160976511,1.5061978139580536
-0.0239999999999998,0.3050151498952255,0.13846574848557797,-0.2717746827096585,0.05645502387633893,0.053514238697330074,0.2799862609355207,0.3026270026090606,1.2259412220558241,1.492743576811131
-0.021999999999999797,0.2831582802632807,0.13490246191746563,-0.24895770213083457,0.05632605485689959,0.05363064293551638,0.28086199309630355,0.3016110453666888,1.235243929157683,1.479508435416628
-0.019999999999999796,0.2617149143646631,0.13166359249370943,-0.2261844265473495,0.05619767356359091,0.053747554541642574,0.2817432030573532,0.3006018619366219,1.244681222695472,1.466487618166097
-0.017999999999999794,0.24076470862154856,0.1287451228165741,-0.2034510709447469,0.056069875989261976,0.05386497683919935,0.28262994220887533,0.29959938504514655,1.2542558552095058,1.453676470010791
-0.015999999999999792,0.220418015056941,0.1261434394888936,-0.1807537939727787,0.05594265816309621,0.05398291318075994,0.28352226258378055,0.29860354830316366,1.2639706483323705,1.4410704500279787
